﻿지역,시군구,매장명,주소,인스타그램 계정,인스타그램 URL,인스타그램 유형,동일 계정 매장 수,동일 계정 매장명,DM 메모,발송상태,매장 ID
서울,송파구,훈지,서울 송파구 잠실동 205 102호,@hoonzi_jamsil,https://www.instagram.com/hoonzi_jamsil/,프로필,1,,,미발송,693fc56f-e00c-4b83-a9a3-5858b17dd5a5
서울,영등포구,라멘야 시마,서울 영등포구 63로 50,@ramenya_shima,https://www.instagram.com/ramenya_shima/,프로필,1,,,미발송,040b9b4c-f85b-4458-baeb-3fc864d5c84e
서울,영등포구,로라멘,서울 영등포구 도림로131길 17,@Roramen_mullae,https://www.instagram.com/Roramen_mullae/,프로필,1,,,미발송,0d8d1ff6-9d32-4734-84ce-7e4958e0fad6
서울,영등포구,산호키,서울 영등포구 대방천로 249 1층,@sanhoki_ramen,https://www.instagram.com/sanhoki_ramen/,프로필,1,,,미발송,656a5e7a-3152-4dfd-be81-dbfc9705f9f9
서울,영등포구,삼미당 여의도점,서울 영등포구 의사당대로 97 교보증권빌딩 아케이드상가 지하1층 4호,@sam_mi_dang_yeouido,https://www.instagram.com/sam_mi_dang_yeouido/,프로필,1,,,미발송,6f17e104-ffd2-4a48-be4f-e8241e6a539a
서울,영등포구,아오리의행방불명 서울문래점,서울 영등포구 문래북로 108 상가 1층 101호,@aori_ramen,https://www.instagram.com/aori_ramen/,프로필,1,,,미발송,205ec6d3-8de0-44f6-a3de-5dd48f57cb78
서울,영등포구,아오리의행방불명 여의도점,서울 영등포구 여의대방로67길 22 태양빌딩 2층 220호,@aori_yeouido,https://www.instagram.com/aori_yeouido/,프로필,1,,,미발송,7642018c-7e62-44e2-9a91-8f7bf3b8af04
서울,영등포구,오키보루,서울 영등포구 여의나루로 77-1 1층,@okiboru_korea,https://www.instagram.com/okiboru_korea/,프로필,1,,,미발송,46e445cf-acdc-452e-916a-2c370bef4caf
서울,영등포구,카키코우죠,서울 영등포구 국제금융로8길 2 농협재단빌딩 지하1층,@kakikojo_official,https://www.instagram.com/kakikojo_official/,프로필,1,,,미발송,0c45cf55-c994-4743-969d-3397084fc388
서울,용산구,레이라멘,서울 용산구 한강대로104라길 39,@rei__ramen,https://www.instagram.com/rei__ramen/,프로필,1,,,미발송,73f48195-285d-437d-b6b3-378d23559d9c
서울,용산구,마츠도 서울역점,서울 용산구 한강대로 373-1 1층,@matsudo_seoul,https://www.instagram.com/matsudo_seoul/,프로필,1,,,미발송,1f060dff-5c45-4574-a3c9-a9de3566cb45
서울,용산구,멘타미,서울 용산구 한강대로76길 9,@mentami_official,https://www.instagram.com/mentami_official/,프로필,1,,,미발송,eaa9a14a-5482-48c2-b84a-e53bb06a5e59
서울,용산구,모코시야,서울 용산구 백범로87길 50-1 1층,@mokoshiya,https://www.instagram.com/mokoshiya/,프로필,1,,,미발송,f0d2b007-afc5-462d-a94d-3f01074710e7
서울,용산구,이로치,서울 용산구 한강대로40가길 31 2층,@ramen_irochi,https://www.instagram.com/ramen_irochi/,프로필,1,,,미발송,9d3fef9c-13f7-48d2-8cb3-a4d7b56a8b8d
서울,용산구,토마라멘 용산본점,서울 용산구 원효로89길 13-14 1층,@tomaramen,https://www.instagram.com/tomaramen/,프로필,1,,,미발송,f828e7a1-0ef7-4852-9d29-f25104494aff
서울,용산구,히요리라멘,서울 용산구 후암로35길 38,@hiyori_ramen,https://www.instagram.com/hiyori_ramen/,프로필,1,,,미발송,caf9d7d2-7dc5-49e2-ae75-7441d187e580
서울,은평구,맛스구라멘,서울 은평구 은평로3길 4 1층,@matsugu24,https://www.instagram.com/matsugu24/,프로필,1,,,미발송,b5cb584e-7b66-45a5-8722-9307ab002d3c
서울,은평구,옥토끼제면소,서울 은평구 불광천길 536,@oktokki536,https://www.instagram.com/oktokki536/,프로필,1,,,미발송,2504cd34-8a58-47ff-8fa2-ffed7c00edfd
서울,종로구,도마유즈라멘,서울 종로구 북촌로2길 14,@yuzu_ramen2,https://www.instagram.com/yuzu_ramen2/,프로필,1,,,미발송,a5b2aaa8-a5c8-4e3c-a63f-0df88e8134ee
서울,종로구,라멘 시미즈,서울 종로구 새문안로3길 12,@ramen_simiz,https://www.instagram.com/ramen_simiz/,프로필,1,,,미발송,87b1d32e-40ea-40cb-b4d3-4f631abce406
서울,종로구,라멘보루도,서울 종로구 서순라길 123-8,@ramen_bold,https://www.instagram.com/ramen_bold/,프로필,1,,,미발송,aa430d24-8609-4809-ae66-cd5541b93d4c
서울,종로구,멘노아지 종로점,서울특별시 종로구 종로5길 7 1층 101호,@mennoage_jongno,https://www.instagram.com/mennoage_jongno/,프로필,1,,,미발송,d85367e1-ae58-466c-9c8c-26260b37598d
서울,종로구,멘츠루 대학로점,서울 종로구 창경궁로26길 39,@menchuru_hyehwa,https://www.instagram.com/menchuru_hyehwa/,프로필,1,,,미발송,e4f9abe7-21d3-44f9-9139-cbd09c465c0e
서울,종로구,멘츠루 종로점,서울 종로구 삼봉로 95,@menchuru_jongno,https://www.instagram.com/menchuru_jongno/,프로필,1,,,미발송,ef125e28-206f-44eb-9f4f-bd1d9f36a117
서울,종로구,멘탄,서울 종로구 세종대로23길 21,@mentan.kr,https://www.instagram.com/mentan.kr/,프로필,1,,,미발송,d3de314c-f043-4cee-b978-b4551c526d23
서울,종로구,사이토라,서울 종로구 세종대로23길 54 지하 115~116호,@saitora.ramen,https://www.instagram.com/saitora.ramen/,프로필,1,,,미발송,1b87f28e-5815-4e24-962f-e81da7ec8869
서울,종로구,오레노라멘 인사점,서울 종로구 율곡로 49-4,@orenorameninsa,https://www.instagram.com/orenorameninsa/,프로필,1,,,미발송,5610a23b-927f-4e0d-9e56-23dc0900009e
서울,종로구,츠키라멘,서울 종로구 종로 19 르메이에르종로타운1 지하1층 B108-1-3호,@tsuki_ramen1,https://www.instagram.com/tsuki_ramen1/,프로필,1,,,미발송,332e0110-b8e1-48d1-95ed-cb3d8484778e
서울,종로구,카나르,서울 종로구 돈화문로11가길 65,@canard_ramen,https://www.instagram.com/canard_ramen/,프로필,1,,,미발송,100a3f1f-2fb2-4bf3-b19b-9b2e0108f899
서울,종로구,쿠지라스토랑 광화문점,서울특별시 종로구 종로 19 지하1층 제비113-4호,@kuzirastaurant_gwanghwamun,https://www.instagram.com/kuzirastaurant_gwanghwamun/,프로필,1,,,미발송,0254c1d1-85db-4888-b533-708a433b68fe
서울,중구,129라멘하우스,서울 중구 다산로 129,@129ramenhouse,https://www.instagram.com/129ramenhouse/,프로필,1,,,미발송,0d756197-3a11-4b8a-a2d7-f867b9746c88
서울,중구,그린라멘샵,서울 중구 서애로 18-4,@green_ramenshop,https://www.instagram.com/green_ramenshop/,프로필,1,,,미발송,c90fcfea-9799-4693-8519-f2617e0c6c92
서울,중구,라멘 킥스타트,서울 중구 다산로21길 14,@ramen_kickstart,https://www.instagram.com/ramen_kickstart/,프로필,1,,,미발송,703ff0f7-8896-4af6-9590-74038e84cf64
서울,중구,멘야서울 중림점,서울 중구 서소문로6길 34 성요셉아파트 1층 317호,@menya_seoul_jungnim,https://www.instagram.com/menya_seoul_jungnim/,프로필,1,,,미발송,d459adac-9e6e-43b1-93a6-f02ff7f50ffe
서울,중구,신승호라멘집,서울 중구 필동로 22 1층,@_shin_ramen_,https://www.instagram.com/_shin_ramen_/,프로필,1,,,미발송,e845903a-4b3a-410d-a145-3136ceac7f59
서울,중구,요아케,서울 중구 퇴계로74길 9,@Yoake.kr,https://www.instagram.com/Yoake.kr/,프로필,1,,,미발송,8d2d4382-c9ed-4708-b2ea-b90346ceca9b
서울,중구,유즈라멘 서울역본점,서울 중구 만리재로 217,@yuzu_ramen,https://www.instagram.com/yuzu_ramen/,프로필,1,,,미발송,b6c376bf-c361-481c-93b5-a77ea3354303
서울,중구,지유켄,서울 중구 수표로 42-7,@jiyuken.seoul,https://www.instagram.com/jiyuken.seoul/,프로필,1,,,미발송,46f693c5-c44c-47af-b472-f712682bd5c9
서울,중구,홈메이드라멘토키,서울 중구 퇴계로2길 7,@homemade_ramen_toki,https://www.instagram.com/homemade_ramen_toki/,프로필,1,,,미발송,d3ef7e6c-b656-42a7-a147-109531385b6b
경기,고양시 덕양구,자가이묘,경기 고양시 덕양구 의장로 122,@jsj3126,https://www.instagram.com/jsj3126/,프로필,1,,,미발송,bb79abda-fd37-4199-9f50-1aa27e6f5f7f
경기,고양시 일산동구,계단라멘 일산본점,경기 고양시 일산동구 율천로7번길 10,@upstairramen_official,https://www.instagram.com/upstairramen_official/,프로필,1,,,미발송,da6086c7-64a0-45fd-a414-c917b8d66d37
경기,고양시 일산동구,라멘오,경기 고양시 일산동구 산두로273번길 21,@rameno_ilsan,https://www.instagram.com/rameno_ilsan/,프로필,1,,,미발송,82cbe725-8b98-47b7-96c9-347a7a6bbf54
경기,고양시 일산동구,햐쿠운,경기 고양시 일산동구 일산로394번길 19-14,@ramen_hyakun,https://www.instagram.com/ramen_hyakun/,프로필,1,,,미발송,582e68f6-f906-498c-b5cf-b970c01b9475
경기,고양시 일산서구,식당 히라오카,경기 고양시 일산서구 주엽로 80,@hiraoka_ilsan,https://www.instagram.com/hiraoka_ilsan/,프로필,1,,,미발송,0793f581-bf04-41c7-83cc-0a7c2cef0957
경기,고양시 일산서구,한창희천하일면 구일산점,경기 고양시 일산서구 원일로 85-1,@abura_soba,https://www.instagram.com/abura_soba/,프로필,1,,,미발송,5259628f-82cf-4c25-904d-6ac82f0106f4
경기,광명시 시청로,리유라멘,경기 광명시 시청로 34 2층,@liu_ramen_,https://www.instagram.com/liu_ramen_/,프로필,1,,,미발송,ee338687-7d8e-47e1-b525-76bb7023ccae
경기,남양주시 불암로,토리코코로 별내본점,경기 남양주시 불암로 25-39 1층,@tori_kokoro,https://www.instagram.com/tori_kokoro/,프로필,1,,,미발송,56772902-2d79-45f9-835f-9a2926ce3df6
경기,남양주시 진접읍,멘야세븐 진접점,경기 남양주시 진접읍 해밀예당1로 220 M타워 1층,@menyaseven_jinjeop,https://www.instagram.com/menyaseven_jinjeop/,프로필,1,,,미발송,8c5116f6-baa3-44fd-b45b-b847a1cea7ef
경기,부천시 오정구,멘가고토쿠,경기 부천시 오정구 원종로29번길 83,@menga_gotoku,https://www.instagram.com/menga_gotoku/,프로필,1,,,미발송,36355772-0494-4441-9fc4-117575ae74fb
경기,부천시 원미구,멘초,경기 부천시 원미구 중동로248번길 55,@ra.mencho,https://www.instagram.com/ra.mencho/,프로필,1,,,미발송,d51dd480-1b1f-47d1-bbfe-77855669efd5
경기,부천시 원미구,카메야라멘 부천점,경기 부천시 원미구 소향로 239 대야하이빌2차 101호,@kameya_bucheon,https://www.instagram.com/kameya_bucheon/,프로필,1,,,미발송,790f68e4-1b01-4947-8957-c64c8f84b650
경기,성남시 분당구,멘야카오리 분당정자점,경기 성남시 분당구 성남대로 295,@menyakaori,https://www.instagram.com/menyakaori/,프로필,1,,,미발송,3efb64c0-f5cb-4200-98b3-5220646033d2
경기,성남시 분당구,삼미당 정자점,경기 성남시 분당구 성남대로343번길 12-8,@sam_mi_dang_jeongja,https://www.instagram.com/sam_mi_dang_jeongja/,프로필,1,,,미발송,fc85309b-58db-48de-922f-bae594eea7d2
경기,성남시 분당구,코이라멘 서현점,경기 성남시 분당구 황새울로360번길 28,@koiramen.official,https://www.instagram.com/koiramen.official/,프로필,1,,,미발송,22729ee2-c249-4076-aa79-7e83ddc8eadb
경기,성남시 분당구,클준빛날영,경기 성남시 분당구 판교역로 240,@junyeoung_ramen,https://www.instagram.com/junyeoung_ramen/,프로필,1,,,미발송,38c3608f-484d-4a61-a55a-4ef26c14a5c1
경기,성남시 분당구,토리하나,경기 성남시 분당구 성남대로 151,@tori_hana_,https://www.instagram.com/tori_hana_/,프로필,1,,,미발송,ffa56c85-6a1f-4322-91ae-919a9380738c
경기,성남시 분당구,후쿠오카라멘데파토 본점,경기 성남시 분당구 야탑로69번길 8,@fukuokaramendepato,https://www.instagram.com/fukuokaramendepato/,프로필,1,,,미발송,a1c9df2d-eab1-4002-8021-2ebbb990373c
경기,성남시 수정구,멘야비토리,경기 성남시 수정구 시민로142번길 13-2 1층,@menya.bitorii,https://www.instagram.com/menya.bitorii/,프로필,1,,,미발송,e484e05a-ba33-4970-9f9b-f6b374dac646
경기,성남시 수정구,코이라멘 위례점,경기 성남시 수정구 위례서일로1길 2,@koiramen_wirye,https://www.instagram.com/koiramen_wirye/,프로필,1,,,미발송,00e1a51e-dc4d-436b-8038-d329169d2451
경기,성남시 수정구,후토루라멘,경기 성남시 수정구 시민로142번길 23,@hutoru__ramen,https://www.instagram.com/hutoru__ramen/,프로필,1,,,미발송,116e3cd4-5d8a-4f44-a60a-c721a2a435f6
경기,성남시 중원구,대장부,경기 성남시 중원구 둔촌대로113번길 13,@daijyobu_ramen_moran,https://www.instagram.com/daijyobu_ramen_moran/,프로필,1,,,미발송,85ca22d8-23e6-4b9e-b687-11968f9b8229
경기,수원시 영통구,도이라멘,경기 수원시 영통구 월드컵로150번길 26,@doi_ramen,https://www.instagram.com/doi_ramen/,프로필,1,,,미발송,0bd8ac3f-0ddf-41e1-9687-7777baaf0b90
경기,수원시 영통구,멘야연 라멘하우스,경기 수원시 영통구 광교중앙로 240,@menyayeon,https://www.instagram.com/menyayeon/,프로필,1,,,미발송,10e99019-7397-4300-ade1-5f599a806f5d
경기,수원시 영통구,멘코라멘,경기 수원시 영통구 광교중앙로248번길 7-2 원희캐슬 광교 A동 1층 113호,@mencoramen,https://www.instagram.com/mencoramen/,프로필,1,,,미발송,20513ecd-d2d0-4c3b-ae81-b32313b0291f
경기,수원시 영통구,멘타카무쇼 광교점,경기 수원시 영통구 센트럴타운로 107,@mentaka_musyogg,https://www.instagram.com/mentaka_musyogg/,프로필,1,,,미발송,26149ec3-9205-4101-b90d-3c6bb04ef62d
경기,수원시 영통구,면단지,경기 수원시 영통구 광교로 114,@_mendanji_ramen,https://www.instagram.com/_mendanji_ramen/,프로필,1,,,미발송,cc9d0ddd-4e45-4917-b392-87771a5eacc3
경기,수원시 팔달구,멘야쿠마,경기 수원시 팔달구 중부대로220번길 10,@menya_kuma,https://www.instagram.com/menya_kuma/,프로필,1,,,미발송,4ac0e304-ee75-4ed7-9822-01babb9227e5
경기,수원시 팔달구,멘츠루 수원역점,경기 수원시 팔달구 향교로 3-2,@menchuru_suwonst,https://www.instagram.com/menchuru_suwonst/,프로필,1,,,미발송,28c28b9d-ee2e-412a-8cf3-8d5d0436ec84
경기,수원시 팔달구,멘츠루 수원점,경기 수원시 팔달구 인계로166번길 48-17,@menchuru_suwon,https://www.instagram.com/menchuru_suwon/,프로필,1,,,미발송,94dd4e44-de09-45a6-ad49-a38a77945660
경기,수원시 팔달구,유우이라멘,경기 수원시 팔달구 효원로292번길 43,@yuuiramen,https://www.instagram.com/yuuiramen/,프로필,1,,,미발송,5e79624a-7e45-43b9-a698-3d433237fa47
경기,수원시 팔달구,이츠모라멘 수원점,경기 수원시 팔달구 권광로180번길 45,@itsumosw,https://www.instagram.com/itsumosw/,프로필,1,,,미발송,0241ce7d-85ec-495f-ad98-b284f0bd7a6c
경기,수원시 팔달구,하나비라멘,경기 수원시 팔달구 권광로 184,@hanabiramenkr,https://www.instagram.com/hanabiramenkr/,프로필,1,,,미발송,4d1a37a8-9e90-40a7-957f-1d4a206f4841
경기,안산시 단원구,멘야카이,경기 안산시 단원구 중앙대로 907,@menya.kai,https://www.instagram.com/menya.kai/,프로필,1,,,미발송,43c846b0-0234-4bbf-a555-def5803ff5b1
경기,안산시 단원구,멘야카이,경기도 안산시 단원구 중앙대로 907 4동 4159호,확인 필요,https://www.instagram.com/p/DcQ5cMWO0Yp/,게시물,,,프로필 URL 확인 필요,미발송,1075a1ce-411e-41e5-8baf-fcdc9116d76b
경기,안산시 단원구,타이칸라멘,경기 안산시 단원구 고잔2길 71,@taikan_ramen,https://www.instagram.com/taikan_ramen/,프로필,1,,,미발송,b2d3021e-fd35-4a87-b58e-bbc8af201264
경기,안산시 단원구,휘니치로,경기 안산시 단원구 고잔1길 69,@hwinichiro_ramen,https://www.instagram.com/hwinichiro_ramen/,프로필,1,,,미발송,8a8f2a89-6854-4e0c-bdbc-6841d9e0cbe0
경기,안산시 상록구,돈돈라멘,경기 안산시 상록구 안산천동로2길 13,@dondonramen_ansan,https://www.instagram.com/dondonramen_ansan/,프로필,1,,,미발송,338f3e3f-f9df-4efa-b3d0-d1d859e5f79e
경기,안산시 상록구,라멘 켄큐조,경기 안산시 상록구 용신로 393,@ramen_kenquezo,https://www.instagram.com/ramen_kenquezo/,프로필,1,,,미발송,96b47c73-6a53-4b97-bc22-e8496199660e
경기,안산시 상록구,오빈라멘 본점,경기 안산시 상록구 충장로2길 12-1,@obean_ramen7,https://www.instagram.com/obean_ramen7/,프로필,1,,,미발송,c61b0560-3c29-4456-aaed-6426c3af6295
경기,안양시 동안구,멘큐단,경기 안양시 동안구 관평로69번길 19,@menqdan,https://www.instagram.com/menqdan/,프로필,1,,,미발송,087def29-93d0-45a6-a2f9-e8762e6465e5
경기,안양시 동안구,신멘,경기 안양시 동안구 호성로 20,@shin.men_official,https://www.instagram.com/shin.men_official/,프로필,1,,,미발송,02770f00-66cf-4c46-bba7-a8fdae93df88
경기,안양시 동안구,후타가와라멘,경기 안양시 동안구 시민대로 190,@futagawa_ramen,https://www.instagram.com/futagawa_ramen/,프로필,1,,,미발송,7a32e719-6cd3-461e-a726-eff481c14732
경기,양평군 강상면,노라멘노라이프,경기 양평군 강상면 강남로 1297,@no.no_ramen,https://www.instagram.com/no.no_ramen/,프로필,1,,,미발송,8c57e1c4-c7a4-434b-9a70-8d427b6a6354
경기,의왕시 계원대학로,라멘구락부,경기 의왕시 계원대학로 28,@ramengurakbu,https://www.instagram.com/ramengurakbu/,프로필,1,,,미발송,0c9e5250-2b26-4d4d-bb01-891ccfc5ddd9
경기,의정부시 가능로125번길,야사시이라멘,경기 의정부시 가능로125번길 12,@yasasieramen,https://www.instagram.com/yasasieramen/,프로필,1,,,미발송,dc46bdb4-65c8-4c59-ab94-697d5844c441
경기,이천시 중리천로,멘야노유메,경기 이천시 중리천로 58,@menyanoyume,https://www.instagram.com/menyanoyume/,프로필,1,,,미발송,900c99bf-246b-4438-9048-11db8164256b
경기,파주시 경의로,미료우,경기 파주시 경의로 1050,@miryouramen,https://www.instagram.com/miryouramen/,프로필,1,,,미발송,9a49a44b-ce39-47b4-be31-08db051947eb
경기,파주시 경의로1240번길,멘야세븐 운정점,경기 파주시 경의로1240번길 37-1 명품프라자3차 111호,@menya7_unjung,https://www.instagram.com/menya7_unjung/,프로필,1,,,미발송,8a31ece4-0467-4fd0-9e45-268f1456cc30
경기,파주시 번영로,잇쇼니키친,경기 파주시 번영로 56,@1show2kitchen,https://www.instagram.com/1show2kitchen/,프로필,1,,,미발송,942f9754-ec4f-4f68-98f2-66d74e103f76
경기,파주시 송학1길,한창희천하일면 파주운정점,경기 파주시 송학1길 158-20,@chunha_1myun,https://www.instagram.com/chunha_1myun/,프로필,1,,,미발송,d850e478-9d5f-46dc-9e5e-c1a36ec49251
경기,평택시 고덕중앙2로,따따라멘 고덕점,경기 평택시 고덕중앙2로 77-6,@ttatta.ramen,https://www.instagram.com/ttatta.ramen/,프로필,1,,,미발송,f9a449b1-62e9-4baf-ab65-49cae3d9d85b
경기,평택시 중앙시장로25번길,라멘광훈,경기 평택시 중앙시장로25번길 2-1,@ramenboy84,https://www.instagram.com/ramenboy84/,프로필,1,,,미발송,402a40f7-464c-4cc2-b6cf-2d3156229bdf
경기,평택시 진위면,라멘코우준,경기 평택시 진위면 봉남5길 35 2층,@ramen.koujun,https://www.instagram.com/ramen.koujun/,프로필,1,,,미발송,00c26102-40c3-4b45-973c-43d323013ee7
경기,하남시 미사강변동로84번길,라멘온도 하남미사점,경기 하남시 미사강변동로84번길 29 미사역 헤리움 애비뉴어 1층 113호,@ramen.ondo,https://www.instagram.com/ramen.ondo/,프로필,1,,,미발송,06319f2c-7326-472b-aa05-82f6db572fc8
경기,하남시 미사강변한강로,솔라멘,경기 하남시 미사강변한강로 136,@solramen,https://www.instagram.com/solramen/,프로필,1,,,미발송,b77b009b-bf52-4331-b2f2-44521b2866e2
경기,화성시 동탄구,코이라멘 동탄점,경기 화성시 동탄구 영천동 823-6,@koiramen_dongtan,https://www.instagram.com/koiramen_dongtan/,프로필,1,,,미발송,cbbf9111-b8b2-48b4-9373-813898027100
경기,화성시 동탄구,쿠로우사기 동탄본점,경기 화성시 동탄구 삼성1로5길 5,@kurousagi_ramen,https://www.instagram.com/kurousagi_ramen/,프로필,1,,,미발송,006f1b2d-2a57-4436-89a2-45e16e389985
경기,화성시 동탄구,쿠모,경기 화성시 동탄구 노작로2길 28,@dongtan_kumo,https://www.instagram.com/dongtan_kumo/,프로필,1,,,미발송,c33b1d1e-07f9-4fb3-ac3f-3c38bf4fc69a
경기,화성시 병점구,센쿄라멘,경기 화성시 병점구 효행로 1075-7,@senkyo_ramen,https://www.instagram.com/senkyo_ramen/,프로필,1,,,미발송,1ad9a3de-d550-4bcf-87fe-98fa207e0f5a
인천,남동구,겐키라멘,인천 남동구 남동대로765번길 25,@genkiramen2018,https://www.instagram.com/genkiramen2018/,프로필,1,,,미발송,8fedcbb6-f8c2-44e1-a8ee-734c688d7b26
인천,남동구,삼미당 구월동직영점,인천 남동구 인하로521번길 10-8,@sam_mi_dang_guwol,https://www.instagram.com/sam_mi_dang_guwol/,프로필,1,,,미발송,8a1c18d3-4a7c-4e4a-9c5b-155e56662630
인천,남동구,작은식당우,인천 남동구 문화서로46번길 38,@rdw0501,https://www.instagram.com/rdw0501/,프로필,1,,,미발송,7dcea116-16a7-4c56-8ce4-c6ddf5805c0c
인천,남동구,키쿄우,인천 남동구 인주대로604번길 49-78,@kikyo_ramen,https://www.instagram.com/kikyo_ramen/,프로필,1,,,미발송,cc0206bb-e296-4a3a-8752-7e75e628c82e
인천,남동구,해라멘,인천 남동구 성말로13번길 15,@haeramen2011,https://www.instagram.com/haeramen2011/,프로필,1,,,미발송,c20bbc6f-fd95-41e6-827c-d4c3b2baf524
인천,미추홀구,나루미,인천 미추홀구 문학길 9-35,@narumi_ramen_izakaya,https://www.instagram.com/narumi_ramen_izakaya/,프로필,1,,,미발송,45030205-5278-418a-8196-74cabb800d5b
인천,미추홀구,멘야토리,인천 미추홀구 용현동 191-1 1층,@menyatory,https://www.instagram.com/menyatory/,프로필,1,,,미발송,6be14c41-c5a2-4c8c-835a-f0c7a417132b
인천,미추홀구,멘지 인하대점,인천 미추홀구 경인남길30번길 62 1층,@menji_inha20,https://www.instagram.com/menji_inha20/,프로필,1,,,미발송,170f66b3-cb4f-4b97-b88e-435f6e76a50e
인천,미추홀구,한창희천하일면 인하대점,인천 미추홀구 인하로77번길 6-38,@no.1_noodles_inha,https://www.instagram.com/no.1_noodles_inha/,프로필,1,,,미발송,66931f28-ebc2-4145-ad61-78fb7670ccb4
인천,부평구,교레츠라멘,인천 부평구 길주남로 19-1,@kyouretsu_ramen,https://www.instagram.com/kyouretsu_ramen/,프로필,1,,,미발송,008b1b19-cb6f-4c37-889d-75da3731e157
인천,부평구,멘야마쯔리 인천테크노밸리점,인천 부평구 주부토로 236,@menyamatsuri_incheon,https://www.instagram.com/menyamatsuri_incheon/,프로필,1,,,미발송,6e77992d-f628-4eb7-aa62-6bedd926f29b
인천,부평구,쿄우와,인천 부평구 주부토로151번길 43,@kyouwakitchen,https://www.instagram.com/kyouwakitchen/,프로필,1,,,미발송,8f3f8869-172f-446d-8e76-25a9b22974f9
인천,부평구,히토소바,인천 부평구 주부토로 236 인천테크노밸리u1센터 1층 스타벅스 후문,@hito_soba,https://www.instagram.com/hito_soba/,프로필,1,,,미발송,05104f77-0761-4f6f-b97f-d902df08b380
인천,서구,구루멘,인천 서구 청라커낼로 270,@gurumen_official,https://www.instagram.com/gurumen_official/,프로필,1,,,미발송,6789dd84-8897-44f1-bdd8-408208add2c8
인천,서구,무다이 검단점,인천 서구 서곶로 837,@mudai_geomdan,https://www.instagram.com/mudai_geomdan/,프로필,1,,,미발송,b9f3a4cc-d2b4-4e1d-909a-e0c37aab8e5a
인천,서구,신짱과후쿠마루 검단사거리역점,인천 서구 완정로202번안길 25-1,@shinzzang_hm_gd,https://www.instagram.com/shinzzang_hm_gd/,프로필,1,,,미발송,61d05bb9-1d28-4733-a976-4a73f78d93d5
인천,연수구,라멘나츠,인천 연수구 인천타워대로 257,@ramen.natsu,https://www.instagram.com/ramen.natsu/,프로필,1,,,미발송,18d2a91f-994c-42d0-b63e-83b7bdd8db50
인천,연수구,삼미당 트리플스트리트점,인천 연수구 송도과학로16번길 13-18,@sammi.dang_triple,https://www.instagram.com/sammi.dang_triple/,프로필,1,,,미발송,21e22a10-e718-43dc-9f54-30cd6ea6f3fb
인천,연수구,솟구쳐차기 큐브점,인천 연수구 송도과학로16번길 13-18,@sotcha_cube,https://www.instagram.com/sotcha_cube/,프로필,1,,,미발송,a2c5f064-b511-452e-8b8f-e09da062191a
인천,중구,류센소 영종점,인천 중구 하늘별빛로65번길 7-20,@ryusenso_yjd,https://www.instagram.com/ryusenso_yjd/,프로필,1,,,미발송,46b8bb87-3998-4086-b5d9-ff0675524fde
인천,중구,미미,인천 중구 신포로23번길 38,@ramen_mimi,https://www.instagram.com/ramen_mimi/,프로필,1,,,미발송,366dcfaa-cb86-4116-84d6-c4faa79ae118
인천,중구,하쿠토리라멘,인천 중구 신포로35번길 13,@hakutori_ramen,https://www.instagram.com/hakutori_ramen/,프로필,1,,,미발송,cb7b5f68-9911-4bdc-acb9-1272682343d0
부산,강서구,라멘빔쓰,부산 강서구 명지국제2로28번길 8,@ramen_beamss,https://www.instagram.com/ramen_beamss/,프로필,1,,,미발송,1dcf493f-f547-4c4f-a17f-c78a3188998c
부산,금정구,니노마에 부산,부산 금정구 장전로12번길 30,@ninomae_busan,https://www.instagram.com/ninomae_busan/,프로필,1,,,미발송,3bcf438a-b1ea-4f8b-b22d-d7e793fb43e2
부산,금정구,코하루,부산 금정구 부산대학로38번길 16,@koharu_ramen,https://www.instagram.com/koharu_ramen/,프로필,1,,,미발송,616873df-4c14-4b6e-bce9-71aeb7d21134
부산,금정구,키무엔라멘,부산 금정구 장전온천천로73번길 6,@kimuenramen,https://www.instagram.com/kimuenramen/,프로필,1,,,미발송,339e4daa-b760-43f6-bb25-bcf4f86694a3
부산,금정구,펀치,부산 금정구 부산대학로38번길 10,@ramen.punch.busan,https://www.instagram.com/ramen.punch.busan/,프로필,1,,,미발송,1187c984-1b8a-49cc-bfea-601be00a985e
부산,기장군,마츠도,부산 기장군 기장읍 당사로8길 22,@matsudo_official,https://www.instagram.com/matsudo_official/,프로필,1,,,미발송,2efb94d8-2641-4fe9-88f3-c4e7b35f186e
부산,남구,김씨네붴부산,부산 남구 황령대로74번길 95,@aburabusan,https://www.instagram.com/aburabusan/,프로필,1,,,미발송,78b56034-311a-4e3b-b17d-c0e2b4f58ae4
부산,남구,라쿠다,부산 남구 용소로19번길 68 1층 101호,@lakuda_ramen,https://www.instagram.com/lakuda_ramen/,프로필,1,,,미발송,ace42ca8-48d3-453b-a827-58f914d4dfd8
부산,남구,아부라소바 부산,부산 남구 문현금융로 40,@aburasoba_busan,https://www.instagram.com/aburasoba_busan/,프로필,1,,,미발송,cb2e8d29-6ec2-406c-a6ea-94d269863904
부산,남구,아부라클럽,부산 남구 용소로 26 대성빌딩 1층,@abura_club,https://www.instagram.com/abura_club/,프로필,1,,,미발송,dcce0f20-8b35-4f8b-8024-1a79786f3784
부산,남구,코코노카,부산 남구 수영로334번길 56-1,@coconoka_,https://www.instagram.com/coconoka_/,프로필,1,,,미발송,5ee5bccd-b348-44d6-bdee-559579cf7e6f
